created year : 2019,created date : 727,number of matches : 2429,number of records : 0,year : 2018,othello size : 8,match type : 0,depth : 24,padding : 0,
tournament id,dark-player id,light-player id,score,theoretical score,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
424,2874,3482,51,48,5-6,6-4,5-3,4-6,3-5,6-3,3-6,6-7,6-6,5-7,6-5,7-4,7-5,4-3,5-2,5-1,3-2,3-3,3-4,4-7,3-7,2-4,6-8,4-2,2-5,7-3,1-3,8-6,8-5,8-4,7-6,1-6,1-5,2-6,3-8,4-8,5-8,2-7,2-3,2-1,4-1,3-1,6-1,7-1,6-2,1-4,2-8,7-8,8-8,7-2,7-7,8-7,8-3,8-2,8-1,1-2,1-1,1-7,1-8,2-2
424,2255,3591,48,50,5-6,6-6,6-5,4-6,3-5,3-4,3-6,5-3,5-7,6-4,4-3,3-3,6-3,7-3,6-7,6-8,2-4,5-8,7-4,2-3,7-5,4-7,3-7,1-3,2-5,1-6,1-4,1-5,7-6,2-6,3-8,4-8,7-8,8-4,8-5,8-6,2-8,2-7,8-2,7-2,3-2,2-1,3-1,4-1,4-2,5-1,8-1,5-2,8-3,7-7,1-8,7-1,1-7,6-1,6-2,1-1,2-2,1-2,8-7,8-8
424,3591,2874,6,0,5-6,6-4,5-3,4-6,3-4,3-5,6-6,6-5,6-3,4-3,3-3,6-7,5-7,7-5,3-7,4-8,6-8,4-7,3-8,2-8,8-5,7-6,2-4,3-6,2-5,2-6,1-7,1-4,8-6,1-5,2-7,1-8,7-3,7-4,5-8,8-2,1-6,7-8,2-3,1-3,8-4,8-3,2-2,3-2,3-1,2-1,4-1,5-1,4-2,7-2,5-2,6-2,1-2,1-1,8-1,7-1,7-7,8-7,8-8,6-1
424,3482,2255,47,51,5-6,6-4,3-3,3-4,4-3,4-6,5-3,3-2,2-3,6-5,4-2,2-4,3-5,2-5,1-4,6-6,3-1,6-2,1-6,1-5,2-6,3-7,3-6,2-2,3-8,1-2,6-3,1-3,1-1,2-7,4-7,7-2,5-7,2-1,5-2,6-8,5-8,4-8,4-1,5-1,6-1,2-8,7-5,7-3,7-1,8-6,7-6,8-7,1-7,6-7,8-5,8-4,1-8,7-4,7-8,7-7,8-8,8-3,8-2,8-1
424,2255,2874,34,30,5-6,6-4,3-3,3-4,4-3,4-6,6-6,3-6,6-5,7-5,7-4,6-7,8-6,5-3,6-3,7-6,3-5,8-3,8-5,2-5,6-8,2-4,1-4,6-2,4-2,1-3,1-2,2-3,3-2,5-2,6-1,4-1,3-1,2-1,1-5,2-6,5-7,4-7,7-3,8-2,3-8,4-8,5-8,3-7,8-4,8-7,2-8,7-7,5-1,7-1,8-8,7-8,8-1,7-2,1-6,1-8,1-1,2-2,1-7,2-7
424,3482,3591,49,38,5-6,6-4,3-3,3-4,4-3,4-6,5-3,6-6,3-5,2-4,6-3,6-5,7-4,7-3,8-3,5-2,6-7,7-5,8-4,8-6,7-6,6-8,4-2,4-1,3-2,6-2,6-1,3-1,1-4,1-5,1-6,5-1,2-1,2-5,7-1,8-5,8-7,8-2,8-1,7-2,5-7,5-8,2-3,1-2,3-7,3-6,1-3,1-7,4-8,4-7,3-8,7-7,8-8,7-8,2-6,2-7,1-8,2-2,2-8,1-1
424,3482,3624,64,61,5-6,6-4,5-3,4-6,3-5,3-4,3-6,3-7,2-3,3-3,4-3,4-2,6-3,3-2,6-5,7-5,6-6,1-3,8-5,7-4,5-2,6-2,5-1,7-6,8-6,7-3,5-7,6-7,8-2,7-2,8-1,4-1,3-1,8-4,8-3,7-1,2-1,2-2,6-1,4-7,1-4,1-5,2-4,2-5,1-1,1-2,7-7,8-7,3-8,2-7,7-8,8-8,4-8,6-8,5-8,2-8,1-8,2-6,1-6,0-0
424,3625,2874,11,13,5-6,6-6,4-3,4-6,5-7,6-8,7-6,7-5,7-4,8-4,4-7,5-3,6-5,3-5,3-4,8-7,8-5,8-6,6-7,3-3,3-6,7-8,5-2,3-8,2-5,6-4,3-7,5-8,3-2,2-8,2-7,4-8,7-7,1-5,6-3,8-8,2-4,1-7,1-8,2-6,1-6,1-3,8-3,1-4,1-2,7-3,6-2,6-1,4-1,5-1,8-2,3-1,4-2,7-2,8-1,2-3,7-1,2-1,2-2,1-1
424,3482,3626,64,64,5-6,6-4,5-3,4-6,3-5,2-5,3-4,2-4,3-6,4-7,2-6,5-7,6-3,5-2,1-5,2-7,1-8,7-3,6-5,4-3,3-7,7-6,1-4,2-8,1-6,1-7,3-8,4-8,2-3,1-2,5-8,1-3,1-1,2-2,3-3,3-2,3-1,2-1,4-1,5-1,4-2,6-8,6-7,6-6,6-1,8-7,7-5,8-3,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0
424,3482,3481,55,49,5-6,4-6,3-5,6-6,3-4,3-3,4-3,2-4,1-4,2-3,2-5,6-3,4-2,1-5,1-6,1-3,1-2,5-3,3-6,3-1,5-1,3-2,5-2,2-6,6-5,7-6,6-4,6-2,7-5,8-6,5-7,4-7,6-7,7-4,1-7,4-8,5-8,3-8,3-7,6-8,6-1,2-8,7-7,7-8,8-8,8-7,7-1,2-7,1-8,4-1,2-1,2-2,8-3,7-3,1-1,7-2,8-5,8-4,8-2,8-1
424,2506,3482,7,15,5-6,6-4,5-3,4-6,3-5,6-3,6-5,7-6,4-7,5-2,7-5,6-6,8-6,5-7,4-3,7-4,8-3,6-7,5-1,3-8,5-8,3-4,2-3,6-2,4-2,3-3,2-4,6-1,7-3,4-1,3-7,1-3,3-1,2-1,3-2,7-1,1-4,1-5,2-2,3-6,2-6,1-1,2-5,1-6,4-8,1-2,2-8,7-7,6-8,8-8,7-8,1-7,2-7,1-8,8-7,8-5,8-4,8-2,7-2,8-1
424,2874,3627,57,48,5-6,6-6,6-5,4-6,3-5,3-4,3-6,2-6,5-7,7-5,7-6,6-8,4-8,6-3,8-5,6-7,4-7,3-7,3-8,8-6,8-7,5-8,7-8,7-4,5-3,6-4,4-3,3-3,2-8,8-4,8-3,7-3,8-2,2-7,6-2,6-1,4-2,5-2,4-1,3-1,5-1,7-1,1-7,1-5,1-8,2-5,2-3,2-4,8-1,1-3,7-2,7-7,1-4,3-2,2-1,2-2,1-6,8-8,1-2,1-1
424,2874,3483,45,53,5-6,6-6,6-5,4-6,3-5,7-4,3-4,6-4,7-5,8-6,4-7,3-8,5-7,3-6,4-8,5-8,3-7,2-6,6-8,7-8,6-7,7-6,1-7,1-6,1-5,2-5,2-4,1-3,2-7,4-3,1-4,1-8,8-5,8-4,8-3,7-3,8-7,7-7,8-8,2-8,7-2,8-2,8-1,7-1,6-3,5-3,5-2,2-3,3-3,5-1,6-1,6-2,4-1,4-2,3-1,3-2,2-2,1-2,2-1,1-1
424,3591,2874,15,11,5-6,6-4,5-3,4-6,3-6,3-5,4-3,3-4,6-3,4-7,6-5,5-7,6-6,6-7,6-8,5-8,4-8,4-2,3-2,5-2,5-1,7-4,2-6,7-5,7-6,3-3,4-1,6-2,8-6,8-5,8-4,6-1,7-1,8-3,7-3,8-7,2-5,8-2,2-2,3-8,2-8,3-7,7-2,8-1,7-7,2-7,1-6,1-8,1-7,7-8,8-8,2-3,2-4,3-1,1-5,1-3,1-4,1-1,2-1,1-2
424,3482,2874,31,40,5-6,6-4,3-3,3-4,4-3,4-6,5-3,3-2,2-3,6-5,4-2,3-6,3-1,6-6,3-5,2-5,1-6,1-4,2-6,2-4,3-7,6-2,1-3,1-2,6-3,5-2,5-7,5-8,7-4,4-1,7-5,7-3,4-7,6-7,7-6,2-1,8-3,8-6,8-5,2-8,6-8,7-8,6-1,7-7,4-8,8-4,5-1,7-1,7-2,8-1,8-2,3-8,8-8,8-7,1-8,1-7,2-7,2-2,1-1,1-5
424,2255,2506,32,35,5-6,6-4,3-3,5-7,6-3,5-3,4-3,3-5,4-6,5-2,7-4,3-4,6-2,6-5,5-1,7-3,4-2,3-1,4-1,6-1,7-5,2-3,8-3,3-2,3-6,4-7,2-4,8-6,1-3,3-7,6-6,8-4,6-7,7-6,4-8,2-5,1-4,1-6,3-8,2-6,8-5,8-2,7-7,5-8,6-8,1-5,2-2,2-8,1-8,1-1,1-7,2-7,8-7,8-8,7-8,7-2,8-1,7-1,2-1,1-2
22,168,22,5,5,5-6,6-4,5-3,4-6,3-5,6-3,6-5,7-6,3-6,5-2,7-5,6-6,7-4,8-4,5-1,8-5,7-3,4-3,3-3,5-7,6-7,4-7,6-8,4-8,8-6,8-7,3-8,2-8,8-3,8-2,7-2,3-7,5-8,7-8,7-7,8-8,2-7,7-1,8-1,6-1,1-7,1-8,1-6,1-5,2-6,2-5,3-4,6-2,2-3,3-2,2-1,2-4,4-2,2-2,1-2,3-1,1-1,4-1,1-3,0-0
22,3528,3194,12,20,5-6,6-6,6-5,4-6,3-4,6-4,3-6,3-5,7-6,5-7,2-6,7-4,6-3,7-3,8-3,5-3,4-3,7-5,8-6,2-5,1-6,3-3,2-3,3-7,2-4,1-4,6-8,4-7,3-8,6-7,1-5,1-7,5-8,4-8,7-7,8-4,8-5,4-2,5-2,1-3,4-1,6-1,3-2,6-2,5-1,3-1,1-2,1-1,2-1,2-2,7-1,8-1,7-2,8-2,2-7,8-8,8-7,7-8,1-8,2-8
171,2408,82,22,33,5-6,6-6,6-5,4-6,3-5,6-4,4-7,3-8,4-3,3-7,6-3,5-3,7-4,7-5,8-5,7-3,8-2,3-6,6-7,7-6,5-7,8-6,8-7,5-8,3-4,3-2,4-2,6-8,5-2,3-3,2-3,2-4,1-4,4-1,2-5,2-6,5-1,8-4,8-3,3-1,1-6,6-1,4-8,1-3,2-2,6-2,7-7,2-7,2-1,1-1,1-2,8-8,7-8,8-1,1-7,1-5,7-1,7-2,2-8,1-8
171,22,82,23,29,5-6,6-4,3-3,3-4,4-3,4-6,6-6,3-6,6-5,7-5,6-3,6-7,8-6,5-3,4-2,5-2,3-5,2-5,2-4,2-6,1-5,1-6,2-3,8-5,5-7,8-7,6-8,4-7,6-1,3-2,3-7,7-6,7-4,1-4,6-2,5-1,4-1,1-7,1-2,3-1,2-1,8-4,8-3,8-2,7-3,5-8,4-8,2-8,7-7,8-8,7-8,3-8,2-2,7-1,8-1,7-2,1-3,1-1,2-7,1-8
171,82,1626,33,35,5-6,6-4,5-3,4-6,3-5,6-3,6-5,3-6,3-4,7-6,4-7,6-6,7-5,7-3,4-3,8-4,7-4,8-5,6-2,4-8,8-2,6-1,8-7,6-7,6-8,5-7,7-2,8-1,8-3,5-8,3-8,5-2,7-8,4-2,3-3,2-6,2-4,2-5,2-3,3-2,1-5,1-3,1-6,1-4,1-2,2-2,4-1,5-1,3-1,1-1,2-1,1-7,2-7,1-8,3-7,2-8,7-1,8-8,8-6,7-7
171,82,3194,62,61,5-6,6-6,6-5,4-6,6-7,6-4,3-5,3-4,4-7,4-8,3-6,5-7,3-8,2-8,6-8,2-6,2-5,1-6,1-4,2-4,2-3,4-3,1-3,7-4,3-7,7-6,8-6,7-5,8-5,8-4,8-3,7-3,6-2,7-7,8-8,8-7,7-8,2-7,1-5,2-2,5-8,8-2,8-1,5-1,6-3,7-2,7-1,1-2,6-1,4-1,4-2,5-3,5-2,1-8,1-7,3-3,3-2,3-1,2-1,1-1
171,3135,82,11,19,5-6,6-6,6-5,4-6,5-7,6-4,3-6,6-7,7-6,5-8,4-8,3-8,5-3,3-7,6-8,7-8,6-3,4-7,3-3,7-5,8-6,8-4,7-4,7-3,3-5,8-3,8-5,8-7,7-2,8-2,7-7,4-3,3-4,2-6,6-2,8-8,3-2,4-2,2-5,1-6,1-5,8-1,1-7,7-1,2-4,1-4,1-3,2-3,2-2,1-1,1-2,2-1,5-2,1-8,6-1,3-1,5-1,4-1,2-8,2-7
171,82,3528,63,64,5-6,6-4,5-3,6-6,6-5,4-2,5-2,6-2,5-1,4-6,6-3,7-3,7-4,8-4,4-3,4-1,3-1,3-3,7-5,3-2,6-1,8-5,8-2,7-2,7-1,3-4,2-4,5-7,4-7,8-1,5-8,8-3,2-1,1-1,2-2,2-3,7-6,8-6,1-3,1-2,1-4,1-5,8-7,3-5,4-8,3-7,2-8,3-6,1-6,6-8,6-7,3-8,7-8,7-7,8-8,2-7,2-6,2-5,0-0,0-0
171,82,3527,64,64,5-6,6-4,5-3,4-6,3-5,3-4,6-5,6-6,6-3,5-2,4-3,4-2,3-3,6-2,5-1,2-3,3-2,2-5,1-3,3-1,2-4,4-1,2-1,2-2,1-4,1-2,1-1,2-6,1-5,1-6,2-7,2-8,1-7,1-8,3-7,3-6,4-7,3-8,4-8,6-1,5-7,6-7,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0
171,1626,22,32,32,5-6,6-6,6-5,4-6,6-7,5-3,4-7,5-7,4-8,3-8,3-7,3-6,3-5,3-4,4-3,5-2,6-2,6-3,6-4,7-3,7-4,3-3,5-1,8-4,7-5,8-5,8-6,7-6,4-2,3-2,8-3,6-1,7-1,3-1,7-2,8-1,4-1,8-2,7-7,5-8,6-8,8-8,8-7,7-8,2-2,2-3,1-4,1-1,2-1,1-2,1-3,2-4,1-5,1-6,2-5,2-6,1-7,1-8,2-7,2-8
207,350,374,35,32,5-6,6-6,6-5,4-6,3-5,3-4,3-6,5-3,4-3,2-5,5-7,3-3,2-4,6-4,6-2,4-2,7-3,7-5,7-4,6-3,3-2,8-4,8-3,7-6,6-7,1-4,2-3,1-3,1-6,4-1,8-7,5-1,8-6,8-2,6-1,7-1,5-2,5-8,6-8,7-8,4-7,7-2,3-1,2-1,8-1,8-5,1-1,1-5,2-6,3-7,1-2,2-2,1-7,8-8,7-7,2-7,1-8,2-8,3-8,4-8
207,3195,350,23,11,5-6,6-4,4-3,3-4,3-3,4-6,6-6,3-6,6-5,7-5,7-6,5-3,6-2,5-2,3-5,6-7,5-7,5-8,6-3,7-4,8-5,4-2,4-7,8-4,8-3,7-3,4-8,3-8,3-1,3-7,7-8,5-1,2-6,8-7,8-6,8-2,7-1,2-7,7-2,8-1,6-1,1-6,2-8,1-8,1-7,1-5,2-5,2-3,1-3,6-8,7-7,8-8,2-4,1-4,4-1,2-1,3-2,1-2,1-1,2-2
207,2509,350,25,33,5-6,6-4,4-3,3-4,3-3,4-6,5-3,4-2,3-2,6-5,6-3,5-2,3-5,2-3,5-1,4-1,7-3,4-7,3-6,2-4,2-6,6-1,1-4,6-6,3-7,7-4,8-4,7-5,6-2,8-5,4-8,1-5,1-6,2-5,1-3,5-8,6-8,8-3,2-1,2-8,5-7,6-7,7-8,2-2,8-6,8-7,7-6,7-7,7-2,8-8,3-8,1-7,3-1,7-1,8-2,8-1,1-8,2-7,1-2,1-1
207,350,2851,39,29,5-6,6-6,6-5,4-6,3-5,5-3,4-3,6-4,6-3,5-2,6-2,3-6,7-4,2-4,6-1,3-3,2-3,5-1,3-4,7-5,4-1,8-3,8-5,7-3,7-6,3-2,1-4,1-2,2-5,4-2,3-1,1-6,8-6,8-4,8-2,2-6,1-5,1-3,6-7,4-7,5-7,7-8,4-8,6-8,5-8,3-8,2-2,7-1,3-7,1-1,2-1,2-7,2-8,1-7,7-2,1-8,8-1,7-7,8-7,8-8
207,350,2939,42,55,5-6,6-6,6-5,4-6,3-5,3-4,3-6,2-4,2-5,5-3,3-3,6-4,4-3,1-5,2-6,2-3,1-3,1-6,3-2,4-2,1-4,1-2,5-1,3-1,6-2,6-3,3-7,7-1,4-7,5-7,7-4,7-3,5-2,3-8,5-8,8-3,6-1,4-1,4-8,6-8,7-5,8-6,6-7,7-8,8-5,7-6,8-7,7-2,2-2,1-1,2-1,7-7,8-1,8-2,8-4,8-8,2-8,2-7,1-7,1-8
