created year : 2018,created date : 88,number of matches : 2449,number of records : 0,year : 2017,othello size : 8,match type : 0,depth : 24,padding : 0,
tournament id,dark-player id,light-player id,score,theoretical score,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
301,3484,3098,41,46,5-6,6-6,6-5,4-6,6-7,5-3,4-7,5-7,3-5,6-4,3-6,7-6,7-5,8-6,6-8,5-8,4-8,3-4,8-4,7-4,4-3,5-2,3-3,2-4,4-2,2-5,2-6,3-8,2-8,3-7,1-5,3-1,6-2,1-3,4-1,5-1,6-1,7-1,2-2,6-3,1-6,3-2,1-4,2-3,1-2,1-1,2-1,1-7,7-8,7-7,8-8,8-7,8-3,8-5,7-3,8-2,8-1,7-2,2-7,1-8
22,2404,22,32,31,5-6,6-4,3-3,3-4,4-3,4-6,6-6,3-6,6-5,7-5,7-4,6-7,8-4,5-3,6-3,7-3,8-3,4-2,3-5,2-5,2-4,2-6,3-2,5-2,2-3,1-4,5-7,6-8,4-7,3-7,1-6,1-3,3-8,7-6,8-7,8-6,8-5,4-8,1-5,1-7,3-1,5-1,6-2,7-7,2-7,4-1,6-1,7-1,7-2,2-1,2-2,1-1,1-2,2-8,1-8,8-2,8-1,7-8,8-8,5-8
22,1432,22,25,30,5-6,6-4,3-3,3-4,4-3,4-6,5-3,3-2,2-3,6-5,4-2,3-6,3-5,2-5,4-7,3-7,6-3,2-4,1-6,1-5,1-4,2-6,5-7,6-6,3-8,6-8,5-8,1-3,1-2,5-1,4-1,3-1,5-2,7-3,8-3,6-2,6-1,2-2,1-1,2-1,7-5,6-7,1-7,8-5,7-4,7-6,8-4,8-2,8-6,8-7,7-2,8-1,7-1,7-7,8-8,7-8,4-8,2-7,1-8,2-8
22,153,2404,13,21,5-6,6-4,4-3,3-4,3-3,4-6,3-5,6-6,6-3,5-3,7-4,7-5,6-5,6-2,5-2,5-1,5-7,3-7,4-7,3-6,6-7,8-4,2-6,7-3,3-8,5-8,6-8,7-8,8-5,8-6,8-2,7-6,4-2,3-2,4-1,8-3,8-7,3-1,7-2,2-3,1-3,8-1,7-7,8-8,2-5,2-2,6-1,7-1,1-2,2-1,2-4,1-6,1-4,1-5,1-7,1-1,2-7,1-8,2-8,4-8
207,2850,374,53,33,5-6,6-4,3-3,3-4,4-3,4-6,6-6,3-6,4-7,3-7,6-5,3-2,2-4,3-5,5-7,5-3,2-6,4-8,2-3,1-6,6-2,4-2,3-1,6-3,4-1,6-1,5-2,7-4,6-7,7-6,3-8,2-8,5-8,6-8,7-3,5-1,7-1,2-5,8-4,8-3,8-2,1-3,8-5,7-2,8-7,8-6,8-1,8-8,1-5,1-4,7-8,7-5,2-7,2-1,1-8,2-2,1-1,1-2,1-7,7-7
207,350,2850,16,26,5-6,6-6,6-5,4-6,3-3,6-4,3-6,5-3,4-7,3-7,3-8,4-3,4-2,3-1,5-1,3-2,6-3,6-2,5-7,3-4,3-5,6-7,2-5,2-4,1-3,1-4,1-5,4-1,2-1,1-6,1-7,2-6,5-2,2-2,7-4,2-3,7-6,6-8,5-8,6-1,7-1,8-4,8-3,8-2,7-3,8-5,7-5,7-7,2-7,1-1,1-2,4-8,8-8,2-8,7-2,1-8,8-1,8-6,7-8,8-7
207,2509,2850,27,17,5-6,6-6,6-5,4-6,5-7,7-5,7-6,5-3,3-6,3-7,3-4,3-5,8-4,3-3,4-3,5-2,2-3,6-4,4-7,4-8,2-6,2-4,5-8,6-8,3-8,2-8,5-1,4-2,4-1,2-5,6-2,8-5,8-6,3-2,1-3,1-6,1-5,6-7,7-7,7-3,6-3,7-4,3-1,1-4,1-7,2-2,1-1,7-2,8-3,6-1,8-2,8-1,7-1,8-7,8-8,2-7,1-8,7-8,1-2,2-1
207,2850,2851,51,46,5-6,6-4,3-3,3-6,4-6,3-4,4-3,5-2,4-2,6-7,3-5,2-4,5-3,6-3,6-5,2-5,5-7,6-2,2-3,3-1,4-1,3-2,2-1,1-3,1-6,1-5,2-6,3-7,4-7,7-5,5-1,6-6,3-8,6-8,5-8,4-8,7-8,2-2,2-8,6-1,7-1,2-7,8-4,8-6,7-6,7-4,8-3,8-5,7-3,7-2,8-7,7-7,1-4,1-2,8-8,1-7,8-2,8-1,1-1,1-8
207,2850,3195,42,27,5-6,6-4,3-3,3-4,4-3,3-6,4-6,3-7,5-3,6-6,3-5,6-3,4-7,2-4,2-6,4-8,2-5,6-5,3-8,1-6,5-8,1-5,1-4,2-7,7-3,7-4,8-4,2-3,1-3,5-2,6-2,2-8,5-1,4-2,4-1,3-2,3-1,6-8,5-7,7-2,7-6,8-5,7-5,8-2,8-3,7-1,8-6,8-7,6-1,2-1,8-1,7-7,1-1,6-7,8-8,7-8,2-2,1-2,1-7,1-8
207,374,350,44,41,5-6,6-4,5-3,4-6,3-5,6-3,3-4,6-6,6-5,7-4,4-7,3-7,6-7,3-6,5-7,6-8,2-6,3-8,7-6,2-5,7-5,7-3,4-3,2-3,6-2,8-6,8-5,1-6,4-8,5-8,2-7,5-2,3-2,3-3,4-1,3-1,4-2,8-4,8-2,8-3,8-7,1-8,2-1,7-1,6-1,5-1,8-1,7-2,7-7,2-2,2-8,8-8,7-8,1-7,2-4,1-1,1-2,1-3,1-4,1-5
207,3195,374,19,27,5-6,6-6,6-5,4-6,3-4,7-5,3-6,3-5,4-7,5-7,6-7,5-8,7-6,3-7,2-5,8-6,4-8,6-8,6-4,3-8,2-6,1-6,7-7,7-4,8-5,8-4,8-3,8-8,8-7,1-5,7-8,8-2,1-7,1-8,2-4,3-3,5-3,1-4,3-2,3-1,2-8,2-7,2-2,4-3,2-3,5-2,6-2,1-1,5-1,4-2,7-3,6-3,2-1,1-2,7-2,1-3,4-1,8-1,7-1,6-1
207,350,2509,33,25,5-6,6-4,3-3,3-4,4-3,4-6,6-6,4-2,3-6,6-5,3-5,5-7,5-2,2-5,2-4,3-2,5-3,1-4,4-1,6-1,6-8,6-3,7-5,6-2,5-1,3-1,1-3,1-2,2-3,1-5,7-4,7-3,2-6,8-4,8-5,8-3,8-2,7-6,4-7,6-7,7-2,8-1,7-1,8-6,2-2,4-8,3-8,1-1,2-1,5-8,1-6,1-7,3-7,2-8,1-8,2-7,7-8,7-7,8-8,8-7
207,350,2851,35,49,5-6,6-4,3-3,4-6,6-6,3-6,3-5,4-3,3-4,2-5,4-7,2-6,2-4,6-5,2-3,3-7,5-7,4-8,7-5,3-2,7-3,6-7,4-2,7-6,5-8,6-3,8-6,8-3,6-8,8-4,3-1,1-4,1-3,4-1,5-1,5-2,1-6,1-5,3-8,2-7,8-5,8-7,7-4,5-3,2-1,2-8,7-7,2-2,1-8,1-7,1-1,1-2,6-2,8-8,7-8,6-1,8-2,8-1,7-2,7-1
23,195,2067,26,30,5-6,6-6,6-5,4-6,5-7,6-4,7-5,6-7,5-3,4-3,7-4,7-6,3-6,4-8,6-3,3-4,4-7,8-5,5-8,6-8,8-4,8-3,7-3,8-2,8-6,8-7,3-5,3-8,3-7,6-2,3-2,2-4,2-6,1-6,3-3,2-5,7-7,8-8,7-8,2-7,1-4,1-3,1-5,2-1,4-2,3-1,5-2,6-1,4-1,5-1,7-2,2-2,2-3,7-1,1-7,1-8,8-1,1-2,1-1,2-8
23,2067,195,33,32,5-6,6-6,6-5,4-6,6-7,6-3,5-7,6-4,5-3,7-6,3-6,7-4,7-5,7-3,8-5,3-5,4-7,3-8,3-3,4-2,2-6,4-3,3-4,2-3,5-8,2-5,1-4,3-7,4-8,6-8,8-3,8-4,7-7,8-8,7-8,8-7,8-6,2-7,6-2,6-1,2-4,5-2,3-1,3-2,1-3,1-7,2-1,1-5,5-1,4-1,7-1,7-2,1-8,2-8,1-6,1-2,1-1,2-2,8-2,8-1
23,28,2607,37,35,5-6,6-6,6-5,4-6,3-6,5-3,6-3,3-5,4-3,7-5,3-4,2-5,5-7,3-7,4-7,6-8,5-8,6-4,2-4,4-8,7-4,3-3,1-6,5-2,2-6,7-6,6-7,3-2,8-4,1-3,1-4,6-2,2-8,8-3,8-6,2-3,2-2,1-5,1-2,3-8,7-8,2-7,3-1,8-5,8-2,7-7,8-7,1-1,2-1,1-7,8-8,4-2,1-8,4-1,7-3,7-1,6-1,7-2,8-1,5-1
23,195,28,36,38,5-6,6-6,6-5,4-6,5-7,7-5,7-6,5-8,3-4,6-3,7-4,4-3,3-5,6-4,6-7,6-8,4-7,4-8,5-3,7-3,3-3,8-3,8-4,4-2,3-7,5-2,3-2,3-6,3-8,2-8,2-5,1-5,7-7,2-4,2-3,2-6,1-3,8-5,1-4,2-1,1-6,2-2,6-1,8-8,5-1,3-1,4-1,6-2,7-2,2-7,1-7,8-2,1-2,1-8,1-1,7-1,8-6,8-7,7-8,0-0
23,28,195,50,46,5-6,6-6,6-5,4-6,3-5,5-3,4-3,7-4,5-7,3-6,4-7,6-3,7-5,2-5,6-4,8-6,2-4,3-7,5-2,3-4,3-3,7-6,1-5,6-8,2-3,5-8,4-8,1-4,1-6,6-2,7-8,1-7,3-8,5-1,6-7,4-2,1-3,1-2,3-2,4-1,8-3,8-5,8-4,8-2,7-3,2-6,6-1,7-2,3-1,2-1,1-1,2-2,7-1,2-8,1-8,7-7,2-7,8-1,8-7,8-8
23,195,28,39,35,5-6,6-6,6-5,4-6,5-7,7-5,7-6,5-8,3-4,6-3,7-4,4-3,3-5,3-6,3-3,6-4,6-7,6-8,4-7,3-7,2-6,8-3,7-7,8-4,8-5,1-6,4-2,8-8,4-8,5-3,2-4,3-8,7-8,4-1,2-7,2-3,1-7,1-4,1-5,2-5,1-3,8-7,8-6,1-8,2-8,1-2,7-3,6-2,6-1,5-1,5-2,7-1,7-2,8-1,8-2,3-1,2-1,3-2,2-2,1-1
23,2067,2607,27,37,5-6,6-6,6-5,4-6,6-7,5-3,4-7,5-7,3-6,3-5,4-3,3-7,5-8,6-8,7-8,7-4,6-4,6-3,3-4,7-3,5-2,6-2,3-3,4-1,8-4,2-3,4-8,2-5,6-1,5-1,3-1,7-2,4-2,3-2,2-1,7-6,1-6,1-5,1-4,1-3,1-2,2-7,8-5,8-6,7-5,3-8,2-8,7-7,1-8,2-4,8-2,8-1,2-6,8-3,8-8,8-7,2-2,1-7,7-1,1-1
23,2607,2067,22,24,5-6,6-6,6-5,4-6,3-3,6-4,3-6,5-3,4-7,3-8,5-8,3-7,7-5,7-6,6-3,2-6,7-3,3-5,6-7,4-3,7-4,4-8,5-2,6-8,2-5,3-4,2-4,1-4,1-5,1-3,4-2,1-6,2-3,8-4,8-6,3-1,3-2,8-3,6-2,5-7,7-7,1-2,1-7,1-8,2-8,4-1,6-1,2-2,1-1,2-1,5-1,2-7,8-5,8-8,7-8,8-7,8-2,7-1,7-2,8-1
23,2607,2067,30,31,5-6,6-6,6-5,4-6,3-5,5-3,4-3,7-5,6-3,2-5,2-6,2-4,3-6,4-7,5-7,6-4,7-4,6-7,6-8,7-6,5-8,8-3,3-7,3-3,3-4,1-6,8-6,8-5,1-3,1-5,1-4,3-2,5-2,1-2,2-3,6-2,7-7,5-1,4-1,3-1,4-2,7-3,8-7,8-8,7-8,8-4,2-7,2-8,2-2,1-1,2-1,4-8,3-8,1-7,1-8,8-2,8-1,7-1,6-1,7-2
23,2469,1183,30,55,5-6,6-4,5-3,4-6,3-5,3-4,6-5,5-7,4-3,3-3,2-4,6-6,7-4,5-2,6-3,3-2,3-7,2-5,3-6,2-6,5-1,7-3,7-5,4-1,2-3,6-1,4-7,8-6,8-5,8-4,7-6,8-7,6-7,3-8,4-8,5-8,1-5,1-6,6-8,7-8,1-7,1-3,1-4,1-8,2-8,2-7,8-8,7-7,8-3,8-2,7-2,8-1,6-2,4-2,2-2,3-1,7-1,1-1,2-1,1-2
23,1183,2469,26,36,5-6,6-4,5-3,4-6,3-5,6-3,6-5,3-6,3-4,5-2,4-3,5-7,6-6,2-3,2-4,3-2,4-2,7-4,4-7,3-1,7-5,3-8,8-4,7-6,6-7,8-3,5-8,8-5,2-6,6-8,4-8,3-3,6-2,7-3,5-1,2-5,1-4,1-5,1-6,1-3,1-2,3-7,8-6,4-1,2-1,8-7,7-2,8-1,8-2,7-7,8-8,7-8,2-7,6-1,7-1,1-1,2-8,1-7,1-8,2-2
23,1183,2469,38,38,5-6,6-4,5-3,4-6,3-5,6-3,6-5,3-6,3-4,7-6,7-5,4-3,3-3,2-6,4-2,2-5,2-4,3-2,4-7,5-2,6-2,6-7,6-6,7-3,2-3,1-4,1-5,1-6,3-7,5-7,4-8,3-8,4-1,1-3,8-3,8-5,8-4,7-4,8-6,6-1,5-1,3-1,6-8,5-8,2-8,8-7,8-8,7-8,7-7,1-8,2-7,7-1,7-2,8-1,8-2,1-7,2-1,1-1,1-2,2-2
23,3129,1183,15,39,5-6,6-4,3-3,3-4,4-3,4-6,5-3,4-2,3-5,6-5,5-2,2-5,4-7,2-4,6-3,3-2,2-3,3-6,1-6,3-7,2-6,3-8,1-3,1-5,1-4,5-7,1-7,7-3,6-2,4-1,6-1,5-1,3-1,2-1,8-3,7-4,6-7,6-6,6-8,4-8,5-8,7-1,2-8,8-4,8-5,2-7,8-2,7-5,7-6,8-7,7-7,8-6,8-8,7-8,1-8,1-2,2-2,1-1,7-2,0-0
23,1183,3129,35,32,5-6,6-6,6-5,4-6,3-5,5-3,4-3,7-5,5-2,2-5,4-7,5-7,7-4,6-4,3-6,3-4,3-3,4-2,6-2,6-3,7-3,3-2,6-8,8-4,8-6,8-3,5-1,2-3,2-4,6-7,1-6,1-4,7-6,3-1,8-5,1-5,4-1,6-1,8-2,3-8,1-3,4-8,2-6,3-7,5-8,7-7,8-8,8-7,7-8,8-1,2-2,2-1,7-1,7-2,1-1,1-2,2-8,2-7,1-7,1-8
23,2607,195,32,26,5-6,6-6,6-5,4-6,3-3,7-4,3-6,6-4,5-7,3-5,4-7,4-3,3-4,3-7,7-6,2-6,2-5,5-3,2-4,1-5,1-4,6-8,4-8,5-8,7-5,6-7,3-8,1-3,1-6,1-7,3-2,2-8,8-3,8-5,8-6,8-4,7-3,4-2,2-2,2-3,6-2,6-3,5-2,6-1,5-1,1-1,7-1,7-7,1-2,4-1,1-8,2-7,7-8,8-1,7-2,8-2,2-1,3-1,8-8,8-7
23,195,2067,50,43,5-6,6-6,6-5,4-6,5-7,6-4,7-5,4-7,3-6,5-8,3-5,3-4,3-8,4-8,6-8,7-4,4-3,6-7,3-3,3-7,5-3,7-3,7-8,8-6,7-6,5-2,6-3,2-6,2-8,4-2,3-2,2-3,2-5,1-6,4-1,6-2,7-1,6-1,5-1,2-1,8-3,8-4,1-3,1-2,2-4,1-4,8-2,8-7,3-1,7-7,1-1,8-1,7-2,2-7,1-8,1-7,1-5,2-2,8-8,8-5
23,195,28,43,38,5-6,6-6,6-5,4-6,5-7,7-5,7-6,5-8,3-4,6-3,7-4,4-3,3-5,6-4,6-7,6-8,4-7,4-8,5-3,5-2,3-7,3-3,6-2,8-6,3-8,8-5,7-3,2-8,3-6,4-2,8-4,2-4,2-5,2-3,1-4,7-1,8-7,8-2,7-7,7-2,3-1,8-3,8-1,4-1,1-3,1-6,6-1,5-1,3-2,1-5,2-2,1-2,2-7,8-8,7-8,2-6,1-8,1-7,1-1,2-1
23,1895,195,14,21,5-6,6-6,6-5,4-6,3-5,5-3,6-3,6-4,7-5,7-6,3-3,3-6,4-3,8-6,7-3,2-5,4-7,7-4,2-4,3-7,5-7,4-8,1-5,3-8,6-8,5-8,2-6,3-4,2-8,1-3,8-4,8-5,2-3,1-2,8-7,1-7,8-3,6-7,2-2,7-7,1-6,1-4,2-7,1-1,3-2,4-1,3-1,2-1,5-2,4-2,6-2,7-1,5-1,1-8,8-8,7-8,6-1,7-2,8-2,0-0
23,2710,195,31,28,5-6,6-6,6-5,4-6,3-5,5-3,4-3,7-4,6-3,2-5,2-6,2-4,3-6,3-4,3-3,2-3,1-6,6-4,8-5,3-7,1-3,5-2,3-8,6-2,5-7,5-8,4-2,1-5,6-1,4-7,1-4,8-4,7-3,5-1,4-1,8-6,7-1,3-2,2-7,2-2,1-1,1-2,4-8,8-3,7-2,7-5,6-8,2-8,6-7,7-6,1-8,1-7,2-1,3-1,8-7,8-8,7-7,7-8,8-2,8-1
23,2469,195,14,23,5-6,6-6,6-5,4-6,3-5,5-3,4-3,7-4,6-3,2-5,2-6,2-4,3-6,3-4,4-7,5-7,7-5,3-3,1-5,3-8,8-3,3-7,7-6,6-4,6-8,1-6,1-7,8-5,5-8,3-2,5-2,8-4,1-4,8-2,8-6,8-7,7-3,4-8,2-8,2-3,4-2,6-7,1-3,5-1,6-1,3-1,6-2,2-2,4-1,2-1,7-8,7-1,1-2,1-1,7-7,8-8,7-2,8-1,1-8,2-7
23,195,276,52,58,5-6,6-6,6-5,4-6,5-7,7-5,7-6,6-7,5-8,8-6,8-4,5-3,4-7,4-8,3-8,7-8,3-6,7-7,6-8,3-7,8-8,2-6,8-7,8-5,6-4,7-4,7-3,6-3,8-3,8-2,8-1,7-2,6-2,6-1,3-3,4-3,3-2,4-2,3-1,4-1,7-1,2-4,3-5,2-7,3-4,2-1,5-1,5-2,1-1,2-3,2-2,2-5,1-8,2-8,1-7,1-6,1-4,1-2,1-3,1-5
23,2607,2067,33,35,5-6,6-6,6-5,4-6,3-3,7-4,3-6,6-4,5-7,3-5,4-7,4-3,3-4,3-7,7-6,2-6,2-5,5-3,2-4,1-5,1-4,1-3,1-6,1-7,3-8,4-2,7-5,8-5,6-3,5-2,8-3,6-8,4-8,8-6,6-7,2-7,8-4,8-2,7-7,2-3,5-1,4-1,6-2,7-3,3-1,3-2,2-1,2-2,6-1,8-8,7-8,8-7,7-2,7-1,8-1,1-8,2-8,5-8,1-2,1-1
23,2607,28,29,36,5-6,6-6,6-5,4-6,3-3,6-4,3-6,3-5,4-7,5-7,7-5,3-8,2-5,2-6,5-3,1-4,6-8,4-8,3-7,2-4,7-6,4-3,1-3,6-7,3-4,6-2,3-2,4-2,6-3,5-2,1-6,2-8,1-5,2-3,3-1,5-1,1-2,7-4,7-8,8-5,2-2,8-6,7-7,2-7,4-1,5-8,1-8,1-7,8-3,8-4,8-7,8-8,7-2,7-3,8-2,8-1,6-1,7-1,2-1,1-1
23,1895,2607,11,15,5-6,6-6,6-5,4-6,3-5,5-3,6-3,6-4,7-5,7-6,3-3,3-6,4-3,3-4,7-3,8-4,2-4,1-3,8-6,8-5,1-5,8-7,4-7,2-3,7-4,5-7,2-6,3-2,3-1,1-4,4-2,2-5,5-8,6-7,1-2,1-7,6-8,3-8,3-7,2-8,7-7,8-8,2-2,8-3,7-8,4-8,2-7,8-2,7-2,1-8,1-6,1-1,2-1,4-1,5-1,7-1,8-1,5-2,6-1,6-2
23,214,2607,11,22,5-6,6-6,6-5,4-6,3-5,5-3,4-3,7-4,4-7,3-6,3-7,3-4,6-4,7-5,6-3,6-2,2-5,5-2,6-7,6-8,7-6,5-7,8-5,8-4,8-3,3-8,7-3,8-6,8-7,2-4,2-6,1-5,1-6,3-3,1-4,3-2,2-3,4-2,4-1,5-1,3-1,7-2,8-1,8-2,7-1,6-1,7-8,8-8,5-8,4-8,7-7,1-2,1-3,1-7,2-7,2-8,1-8,2-2,2-1,1-1
23,2607,3519,56,55,5-6,6-6,6-5,4-6,3-3,6-4,3-6,3-5,3-4,5-3,4-7,3-7,5-7,4-8,3-8,2-5,5-8,2-6,6-7,4-3,2-4,7-8,1-6,1-4,1-3,3-2,1-5,2-7,4-2,4-1,3-1,2-1,6-2,2-2,5-2,6-3,6-1,2-3,1-7,7-2,7-4,7-6,1-2,7-3,5-1,7-1,6-8,8-3,1-1,2-8,1-8,8-8,8-7,7-5,7-7,8-1,8-2,8-4,8-5,8-6
23,3520,2607,10,7,5-6,6-6,4-3,4-6,6-5,7-4,7-5,6-4,8-4,3-5,6-7,6-3,6-2,3-4,2-5,2-6,3-6,7-6,5-3,1-4,1-5,1-6,3-7,8-5,8-6,2-4,1-3,1-2,2-7,4-7,3-8,2-3,2-2,3-3,3-2,5-7,4-8,1-7,5-8,6-8,1-8,2-8,7-8,7-7,6-1,7-3,8-8,8-7,1-1,5-1,2-1,7-1,5-2,4-2,4-1,3-1,8-1,7-2,8-3,8-2
23,1895,2067,29,39,5-6,6-6,6-5,4-6,3-5,6-4,6-3,5-3,7-5,7-4,3-3,7-3,3-7,2-5,5-7,8-6,5-2,3-4,4-3,6-7,2-6,3-6,4-7,6-8,5-8,6-2,2-4,3-8,4-8,1-5,8-5,8-3,8-7,5-1,2-7,3-2,6-1,1-8,2-8,7-1,4-2,1-3,3-1,1-7,4-1,2-1,1-6,1-4,7-7,7-6,8-4,7-2,8-1,8-2,1-1,2-3,1-2,2-2,7-8,8-8
23,2067,214,49,57,5-6,6-4,3-3,4-6,6-6,3-4,3-6,4-7,3-7,2-5,2-6,5-7,3-5,4-3,6-5,2-4,1-4,2-3,5-3,7-5,7-4,7-6,6-3,1-5,1-6,5-2,8-5,8-4,4-8,8-6,7-3,8-3,6-8,5-8,1-3,3-8,2-8,1-7,1-8,2-7,6-7,7-8,8-8,7-7,1-2,2-2,2-1,1-1,3-1,4-1,5-1,6-1,8-7,6-2,7-2,8-1,8-2,7-1,3-2,4-2
23,2067,150,41,35,5-6,6-6,6-5,4-6,6-7,6-4,4-7,7-6,8-5,8-6,8-7,3-8,6-3,7-4,3-3,6-8,5-3,6-2,5-7,4-2,7-5,3-5,5-8,4-8,3-6,8-4,8-3,7-3,8-2,2-6,3-4,4-3,3-2,7-8,2-5,1-5,6-1,5-2,3-1,4-1,5-1,2-3,1-4,7-2,2-4,1-3,1-7,3-7,2-7,7-1,8-1,7-7,1-6,2-2,1-2,1-1,2-1,1-8,2-8,8-8
23,2818,2067,8,15,5-6,6-6,6-5,4-6,5-7,7-5,3-5,3-6,5-3,3-4,4-7,6-8,6-7,3-8,7-6,4-3,2-5,2-6,4-8,5-8,7-7,8-8,7-8,3-7,1-6,6-4,2-4,6-3,3-3,8-6,4-2,1-3,1-4,2-7,1-2,8-7,8-4,7-4,8-3,8-5,5-2,1-7,7-2,1-5,7-3,1-1,1-8,2-8,2-3,2-2,3-2,3-1,4-1,8-2,2-1,8-1,6-2,6-1,7-1,5-1
