created year : 2015,created date : 930,number of matches : 2172,number of records : 0,year : 2010,othello size : 8,match type : 0,depth : 24,padding : 0,
tournament id,dark-player id,light-player id,score,theoretical score,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
279,1708,1834,22,30,5-6,6-4,5-3,4-6,3-5,6-3,3-4,3-6,6-5,6-6,4-7,3-7,5-7,5-8,4-8,3-8,6-7,6-8,2-6,1-6,7-3,2-5,2-4,1-3,2-7,2-3,3-3,3-2,1-4,1-5,1-7,1-8,3-1,4-2,7-5,4-3,7-6,5-2,4-1,6-1,2-8,8-3,7-4,6-2,8-2,8-1,5-1,8-4,8-6,8-5,2-2,2-1,7-2,7-1,8-7,7-7,8-8,7-8,1-2,1-1
279,1436,1775,46,29,5-6,6-6,6-5,4-6,3-5,5-3,5-7,3-6,6-7,7-4,3-7,2-4,3-4,2-5,1-6,1-5,1-3,2-6,1-4,4-7,5-8,2-3,4-3,3-2,1-7,3-3,7-5,4-8,3-8,6-4,8-3,8-6,8-4,8-5,8-7,7-6,7-3,6-3,1-2,7-8,4-2,5-2,5-1,2-7,4-1,3-1,2-1,6-1,6-2,7-2,7-1,2-2,1-1,2-8,1-8,6-8,7-7,8-8,8-2,8-1
279,1436,2544,24,34,5-6,6-4,3-3,3-4,4-3,4-6,6-5,6-6,3-5,5-3,6-3,6-2,7-3,5-2,7-5,3-6,7-4,4-2,3-2,2-6,2-5,2-3,2-4,7-6,3-1,5-1,1-3,1-6,1-5,1-4,1-7,2-1,1-1,1-2,2-2,1-8,6-1,8-5,4-1,8-2,8-4,8-3,4-7,2-7,5-7,3-7,3-8,2-8,8-7,7-2,6-7,8-6,7-1,8-8,8-1,7-8,7-7,6-8,5-8,4-8
279,2052,1708,16,23,5-6,6-4,3-3,3-4,4-3,4-6,6-5,6-6,3-5,5-3,6-2,3-6,3-7,2-6,4-7,2-5,2-4,1-4,7-5,5-7,2-3,7-6,6-3,8-5,7-4,3-8,5-8,6-8,7-8,8-4,8-3,7-3,6-7,8-2,1-3,1-2,8-7,6-1,1-5,1-6,1-7,1-8,4-8,5-2,4-2,3-1,4-1,5-1,2-2,8-8,7-1,8-6,2-1,2-8,7-7,2-7,7-2,8-1,3-2,1-1
279,1775,1971,30,23,5-6,6-6,6-5,4-6,3-4,6-4,3-6,3-5,5-7,6-7,4-7,3-8,5-8,6-8,7-8,4-8,2-8,3-7,7-3,4-3,5-3,7-4,3-3,6-2,2-4,2-5,1-6,1-5,8-3,7-5,5-1,1-3,2-6,8-4,6-3,7-7,8-8,2-3,8-5,7-6,8-7,8-6,1-2,1-1,1-4,5-2,6-1,1-7,4-2,2-2,3-2,2-1,3-1,7-1,7-2,8-1,8-2,4-1,2-7,1-8
221,385,28,25,30,5-6,6-6,6-5,4-6,3-6,5-3,7-6,4-7,3-5,6-4,3-3,5-7,6-7,7-5,4-8,3-8,6-8,5-8,2-8,3-7,8-5,4-3,7-3,8-4,8-6,8-7,7-4,3-4,2-3,2-4,5-2,3-2,4-1,3-1,4-2,1-4,1-5,1-6,1-2,7-7,2-1,1-3,1-7,6-3,6-2,7-1,6-1,8-2,2-5,2-6,8-3,5-1,8-1,7-2,8-8,7-8,2-7,1-8,1-1,2-2
221,28,2067,45,36,5-6,6-6,6-5,4-6,3-5,5-3,4-3,7-4,6-3,2-4,2-5,3-3,3-4,6-4,4-7,3-7,5-7,1-6,1-4,2-3,7-3,4-8,8-4,6-7,1-5,1-3,3-6,3-8,7-5,2-6,2-7,4-2,7-6,7-7,4-1,8-6,8-8,3-2,7-8,6-2,5-1,5-2,6-8,5-8,3-1,6-1,8-7,8-5,7-1,1-8,2-8,7-2,8-3,2-2,1-1,1-2,1-7,8-1,2-1,8-2
221,28,2710,48,40,5-6,6-4,5-3,4-6,3-5,6-3,3-4,6-6,6-5,7-4,7-5,7-3,4-3,3-6,8-4,5-2,4-2,4-1,6-2,7-1,5-1,2-3,2-4,3-3,2-5,1-6,1-5,6-1,7-6,8-3,3-1,2-1,3-2,1-4,4-7,5-7,3-7,4-8,1-2,2-6,6-7,8-5,5-8,6-8,7-7,1-3,1-7,8-8,7-8,8-7,8-6,2-2,1-1,2-7,1-8,2-8,3-8,7-2,8-2,8-1
221,2469,28,17,25,5-6,6-6,6-5,4-6,3-5,5-3,4-7,6-4,7-5,5-7,7-6,6-7,6-8,5-8,4-8,3-4,7-4,8-4,6-3,5-2,7-3,8-3,4-3,3-6,2-3,2-4,3-3,4-2,5-1,4-1,3-1,6-2,1-5,1-4,2-6,1-6,2-5,1-7,6-1,3-8,2-8,3-7,8-5,7-2,7-8,7-1,2-7,2-1,8-1,8-2,1-1,1-8,8-8,7-7,8-6,8-7,1-3,2-2,1-2,3-2
221,2097,28,9,10,5-6,6-6,6-5,4-6,3-3,6-4,4-7,5-3,7-5,7-4,6-3,7-3,8-4,4-3,5-7,3-4,3-5,8-3,8-2,8-6,4-2,6-7,5-2,3-2,3-1,5-8,6-8,7-8,7-6,8-5,8-7,4-8,6-2,6-1,5-1,3-8,7-2,3-6,3-7,4-1,7-1,8-1,7-7,8-8,2-7,2-6,1-6,1-7,1-5,1-4,2-1,2-8,1-8,2-2,1-2,1-1,1-3,2-3,2-4,2-5
221,28,2749,43,51,5-6,6-4,5-3,4-6,3-5,4-3,6-5,6-3,3-4,3-6,3-2,3-3,4-7,5-8,2-5,5-7,6-6,1-4,3-7,6-7,6-8,7-8,7-5,8-5,4-8,3-8,5-2,6-1,4-2,5-1,4-1,3-1,7-4,8-4,2-6,1-5,8-3,8-2,7-6,8-6,7-3,6-2,2-3,2-4,1-3,1-2,1-7,2-7,7-7,8-8,8-7,8-1,7-1,7-2,1-8,2-8,2-1,2-2,1-1,1-6
221,2067,385,26,29,5-6,6-4,3-3,3-4,4-3,4-6,6-6,3-6,6-5,7-5,7-4,6-7,8-6,5-3,6-3,7-6,2-4,4-2,5-2,3-2,5-1,3-5,6-8,6-1,7-1,6-2,4-1,8-4,7-3,1-3,5-7,8-3,4-7,3-7,8-5,3-1,2-1,7-2,2-6,4-8,2-3,1-5,1-4,2-5,3-8,5-8,7-7,2-7,1-8,2-8,1-6,1-7,1-2,8-8,8-7,7-8,8-1,8-2,2-2,0-0
221,2710,385,16,36,5-6,6-4,4-3,3-4,3-3,4-6,5-3,3-2,2-3,6-5,4-2,2-4,3-5,4-1,5-2,4-7,7-4,7-3,3-6,6-2,6-1,6-3,2-1,1-3,7-1,8-4,8-3,8-2,4-8,2-5,2-6,5-7,7-5,8-5,7-6,3-8,2-8,3-7,8-6,8-7,5-8,6-6,6-7,7-8,1-5,1-4,1-6,1-7,2-2,3-1,1-1,5-1,6-8,1-8,7-2,8-1,2-7,1-2,7-7,8-8
221,385,2469,48,32,5-6,6-6,6-5,4-6,3-6,5-3,7-6,3-5,2-5,2-6,3-4,4-7,5-7,2-3,3-7,6-7,3-3,3-8,4-3,4-2,3-2,4-8,5-1,6-3,6-4,5-8,7-3,7-5,1-4,5-2,8-6,8-4,7-4,2-4,6-1,8-5,8-3,6-2,8-7,3-1,1-6,1-5,4-1,7-1,6-8,1-3,1-2,7-8,2-2,7-2,1-7,7-7,8-8,2-1,2-8,2-7,1-1,8-1,8-2,1-8
221,385,2097,49,56,5-6,6-4,4-3,3-4,3-3,3-6,4-6,3-7,6-5,6-3,5-3,7-5,6-6,4-7,7-4,7-6,2-4,8-3,7-3,8-2,8-5,6-2,8-6,3-2,5-2,5-1,4-2,4-1,6-1,1-4,2-5,3-5,3-1,1-5,8-4,8-7,2-1,7-2,2-3,1-3,1-6,1-7,2-6,2-7,5-7,4-8,1-8,2-8,1-2,7-1,8-1,2-2,6-8,5-8,8-8,7-8,3-8,6-7,7-7,1-1
221,2749,385,14,14,5-6,6-4,5-3,4-6,3-6,3-5,4-3,3-4,6-3,4-7,5-8,3-7,6-5,4-2,3-1,5-2,2-6,4-8,3-8,3-2,2-4,3-3,5-7,7-3,4-1,6-6,7-6,1-4,2-1,2-5,1-6,2-3,1-2,7-5,7-4,8-5,6-2,6-1,8-2,8-3,8-4,5-1,7-1,8-1,7-2,1-1,2-2,1-3,8-6,8-7,7-7,1-5,7-8,8-8,1-7,6-8,2-8,1-8,2-7,6-7
221,2710,2067,11,22,5-6,6-6,6-5,4-6,3-5,5-3,4-3,3-4,3-6,2-5,2-4,4-2,1-5,1-3,1-4,1-6,3-3,2-3,6-7,4-7,5-7,2-6,3-8,6-3,4-1,3-2,6-4,6-2,5-2,7-5,7-3,7-4,8-5,6-1,8-4,3-7,3-1,7-6,8-6,8-2,5-1,2-1,2-2,7-1,2-7,1-7,7-2,8-1,5-8,4-8,1-8,2-8,8-3,6-8,1-2,1-1,7-7,8-8,7-8,8-7
221,2097,2710,5,15,5-6,6-4,5-3,4-6,3-5,6-3,6-5,7-6,3-6,5-2,7-5,6-6,7-4,8-5,8-3,4-3,5-1,8-4,4-2,8-2,6-2,7-3,8-7,6-1,7-1,3-4,2-5,3-3,2-4,3-1,3-2,2-3,1-4,1-3,1-2,1-6,2-6,1-7,6-7,2-1,7-2,5-7,5-8,4-7,4-8,3-7,2-7,6-8,7-8,7-7,4-1,8-1,8-6,8-8,1-8,2-8,3-8,1-5,1-1,2-2
221,2710,2749,64,64,5-6,4-6,3-5,6-4,3-6,4-7,6-5,5-7,6-6,3-7,6-8,3-4,3-8,7-5,2-6,1-5,2-8,7-6,6-7,5-8,4-8,2-7,1-8,1-7,1-6,2-5,3-3,2-4,1-4,4-2,1-3,7-4,7-3,7-8,4-3,3-2,2-1,7-7,2-3,2-2,1-2,1-1,3-1,4-1,5-3,6-3,5-2,5-1,6-2,7-2,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0,0-0
22,94,22,28,38,5-6,6-4,3-3,3-4,4-3,4-6,6-6,3-6,6-5,7-5,7-4,6-7,5-7,7-6,2-4,4-7,8-5,5-3,6-3,8-3,7-3,8-2,6-8,5-8,8-6,3-2,4-2,3-5,3-7,7-8,3-8,4-1,2-3,5-2,2-6,2-5,6-2,5-1,1-5,1-4,1-3,1-7,3-1,7-2,4-8,8-7,8-1,8-4,8-8,7-7,6-1,2-7,1-8,2-8,1-6,1-2,1-1,7-1,2-2,2-1
22,94,22,31,24,5-6,6-4,3-3,3-4,4-3,4-6,6-6,3-6,6-5,7-5,7-4,6-7,5-7,7-6,2-5,4-7,8-5,5-3,6-3,8-3,7-3,6-2,3-7,4-2,4-8,5-8,6-8,3-8,8-6,7-8,3-5,5-2,3-1,4-1,2-6,2-4,5-1,7-1,2-2,8-2,1-5,3-2,2-1,1-1,6-1,8-4,1-2,1-3,8-1,7-2,2-3,1-7,1-6,1-4,2-7,7-7,8-8,8-7,2-8,1-8
22,22,200,53,45,5-6,6-4,5-3,4-6,3-5,6-3,3-4,6-6,6-5,7-4,4-7,4-3,5-7,3-3,7-6,6-7,7-5,2-5,8-3,2-6,7-3,8-4,8-5,3-6,6-2,5-2,5-1,3-8,5-8,8-6,8-7,4-8,6-8,7-8,3-7,7-1,6-1,4-1,4-2,7-2,8-1,2-8,3-1,7-7,8-8,3-2,2-1,8-2,2-2,2-3,2-4,1-4,1-5,1-6,1-2,1-3,1-7,1-8,2-7,1-1
22,153,22,26,19,5-6,6-4,4-3,3-4,3-3,4-6,6-5,3-2,2-5,3-5,2-4,4-2,7-3,2-3,3-7,6-6,3-6,4-7,5-8,1-4,6-7,4-8,3-8,1-5,3-1,5-7,5-1,5-3,6-2,2-6,6-8,6-3,1-3,1-2,1-7,2-2,5-2,1-6,1-1,6-1,7-2,8-1,2-7,7-5,8-5,7-4,8-4,8-3,8-2,8-6,7-1,7-6,8-7,2-1,7-7,4-1,1-8,2-8,7-8,8-8
22,22,547,48,41,5-6,6-4,3-3,3-4,4-3,4-6,6-6,5-7,3-5,3-6,6-7,2-5,5-8,5-3,4-7,3-7,2-6,2-4,4-8,3-8,2-8,1-6,1-4,5-2,1-3,3-2,2-3,7-6,8-5,1-5,1-7,7-8,4-1,2-1,6-5,8-7,8-6,8-4,3-1,4-2,2-2,5-1,7-5,1-2,1-1,7-4,8-3,8-2,6-1,6-3,7-3,6-2,7-2,8-1,7-1,6-8,8-8,2-7,1-8,7-7
22,22,2649,57,56,5-6,6-4,3-3,3-4,4-3,4-6,6-6,3-6,6-5,7-5,7-4,5-7,8-6,5-3,6-3,7-6,6-7,8-5,8-4,4-2,2-4,5-2,3-5,8-3,8-2,6-8,7-3,6-2,4-7,2-3,3-7,1-4,8-7,2-5,2-6,3-8,6-1,7-2,1-5,1-7,8-1,1-6,2-7,2-8,1-2,3-2,4-1,3-1,1-8,5-1,7-1,2-1,2-2,1-1,1-3,4-8,5-8,7-7,7-8,8-8
22,22,179,48,48,5-6,6-4,3-3,3-4,4-3,4-6,6-6,3-6,6-5,7-5,7-4,6-7,8-6,8-5,8-4,7-6,2-4,5-3,6-3,5-2,6-2,8-3,8-2,7-3,6-1,4-1,5-1,7-1,3-5,1-4,2-5,4-2,8-7,2-3,6-8,1-6,1-5,7-7,4-7,3-7,2-6,5-8,4-8,5-7,3-1,2-1,3-2,3-8,8-8,7-8,2-7,1-7,2-8,1-8,2-2,1-2,1-3,7-2,1-1,8-1
22,168,22,13,22,5-6,6-4,5-3,4-6,3-5,6-3,6-5,7-6,3-6,5-2,7-3,7-5,6-2,4-3,7-4,8-3,4-1,6-1,8-5,6-6,5-1,3-1,4-2,8-6,8-7,3-2,6-7,3-3,7-2,6-8,2-3,1-4,7-7,5-7,5-8,8-8,7-8,4-8,4-7,8-4,8-2,3-7,2-8,2-5,2-4,3-4,2-6,3-8,1-2,1-5,1-3,1-8,2-2,2-1,1-6,2-7,1-7,1-1,8-1,7-1
22,2701,22,7,14,5-6,6-4,4-3,3-4,5-3,4-6,7-4,5-7,3-5,3-6,4-7,3-3,6-5,4-2,5-8,6-2,3-2,6-3,4-1,5-2,2-6,4-8,2-5,2-4,1-3,3-7,2-3,1-4,7-3,1-5,6-1,6-8,2-8,6-7,6-6,3-8,7-8,3-1,2-1,5-1,2-2,1-1,1-7,1-2,1-6,7-1,2-7,1-8,8-8,7-7,7-6,8-6,8-7,7-2,8-5,8-4,8-3,7-5,8-1,8-2
22,22,0,50,52,5-6,6-4,3-3,3-4,4-3,3-6,4-6,5-7,3-5,2-5,2-4,1-3,1-5,2-3,1-6,1-4,1-2,5-3,2-6,4-2,3-7,2-8,5-1,3-1,4-8,2-7,4-7,3-8,5-8,6-8,5-2,6-2,6-1,3-2,7-3,8-2,6-3,2-2,8-4,7-2,6-7,7-6,7-4,6-6,6-5,8-5,1-1,2-1,7-5,8-3,4-1,1-7,1-8,8-6,8-7,7-8,7-7,8-8,8-1,7-1
126,1432,22,32,25,5-6,6-4,3-3,3-4,4-3,4-6,5-3,4-2,5-2,6-3,2-5,6-5,6-6,3-5,3-7,5-7,4-7,3-6,7-5,2-6,7-4,6-2,3-1,4-1,1-6,3-2,5-1,6-1,7-1,7-6,6-7,4-8,5-8,3-8,8-6,7-3,2-1,8-3,8-5,6-8,2-3,2-4,1-5,8-4,8-2,1-3,2-7,1-4,2-8,1-8,1-7,7-7,2-2,1-1,1-2,8-1,8-8,8-7,7-8,7-2
126,22,1432,47,36,5-6,6-4,3-3,3-4,4-3,4-6,6-6,3-6,6-5,7-5,7-4,6-7,8-6,5-3,6-3,7-6,2-4,3-2,4-2,2-3,3-5,2-5,3-1,5-2,4-1,2-6,1-3,6-2,7-3,5-1,6-1,8-4,8-5,8-7,1-4,1-5,1-6,8-3,7-2,1-2,1-1,2-1,1-7,8-1,8-2,7-1,8-8,2-7,4-7,4-8,7-8,6-8,7-7,3-7,2-2,5-7,5-8,1-8,2-8,3-8
126,22,168,45,34,5-6,6-4,3-3,3-4,4-3,4-6,6-6,3-6,6-5,7-5,7-4,5-3,6-3,4-2,5-2,6-1,4-1,2-4,7-3,8-4,8-3,5-1,7-1,8-2,8-5,8-6,3-2,3-1,2-1,6-2,7-6,4-7,5-7,8-7,3-8,6-8,4-8,5-8,2-3,2-8,1-5,1-3,2-5,3-5,2-2,6-7,7-7,1-6,1-7,1-2,1-4,1-8,1-1,7-8,8-8,8-1,2-6,2-7,3-7,7-2
126,149,22,23,27,5-6,6-4,3-3,3-4,4-3,4-6,5-3,4-2,6-3,6-5,3-5,5-2,6-2,3-2,5-7,3-7,4-7,7-4,4-1,3-1,7-6,6-6,7-5,8-6,6-1,5-1,2-1,5-8,6-8,3-8,4-8,7-8,6-7,8-5,7-3,3-6,8-4,8-3,2-6,8-2,7-7,8-8,8-7,7-2,8-1,7-1,2-8,1-8,1-7,2-5,2-7,1-6,1-5,1-4,1-1,2-4,1-3,2-3,1-2,2-2
126,22,149,52,45,5-6,6-4,4-3,3-4,3-3,4-6,6-6,3-6,6-5,7-5,7-4,5-3,6-3,6-7,8-6,4-2,5-7,3-2,6-8,8-4,8-5,5-8,8-3,7-8,3-5,6-2,3-7,2-8,4-7,7-6,5-2,2-4,2-6,5-1,4-8,7-7,7-3,1-6,1-5,2-5,1-7,3-8,8-8,7-2,2-3,1-4,1-8,8-7,2-7,2-2,1-1,2-1,1-2,8-2,1-3,8-1,7-1,6-1,4-1,3-1
126,2845,22,11,14,5-6,6-4,5-3,4-6,3-4,3-5,6-6,6-5,7-4,7-5,8-6,4-3,3-7,3-3,4-2,3-6,7-6,4-7,3-8,5-8,5-7,6-7,2-3,3-2,7-8,5-1,2-4,1-3,3-1,6-3,2-5,1-6,2-6,4-8,6-8,7-3,5-2,8-4,8-5,8-3,1-4,1-5,8-2,7-7,8-7,8-8,8-1,1-7,2-7,2-8,1-8,2-2,1-2,2-1,1-1,7-2,6-2,7-1,6-1,4-1
126,22,596,52,55,5-6,6-6,6-5,4-6,5-7,7-5,7-6,6-7,5-8,4-8,3-8,8-6,4-7,7-8,8-4,3-7,3-4,5-3,3-5,6-4,6-3,2-5,7-4,6-2,3-6,3-3,6-8,2-8,8-5,7-3,8-7,4-3,8-3,2-4,8-2,2-6,6-1,7-2,5-2,5-1,8-1,7-1,4-2,3-2,4-1,3-1,2-1,2-2,1-1,7-7,2-3,1-3,1-5,1-4,1-6,1-7,8-8,2-7,1-8,1-2
126,168,1432,22,29,5-6,6-4,5-3,4-6,3-5,6-3,6-5,6-6,5-7,5-2,7-4,8-5,8-3,3-6,4-7,7-6,7-5,8-6,8-4,3-7,8-7,2-4,2-5,3-3,4-3,6-8,4-8,5-8,7-8,3-8,2-8,6-7,5-1,3-4,2-6,1-6,1-3,1-5,3-2,4-2,7-3,4-1,6-1,3-1,6-2,7-1,1-4,1-2,2-3,7-2,8-1,8-2,2-1,8-8,7-7,1-8,2-7,1-7,2-2,1-1
126,149,1432,26,26,5-6,6-4,3-3,3-4,4-3,4-6,6-6,3-6,6-5,7-5,6-3,6-7,2-4,7-4,7-6,7-3,3-5,5-7,3-7,2-5,8-4,4-7,3-8,4-8,1-5,8-3,6-2,8-5,6-8,5-8,2-6,1-6,8-7,8-6,8-2,5-3,4-2,1-3,1-4,2-3,2-7,3-2,1-7,1-8,2-8,4-1,3-1,5-1,6-1,5-2,2-2,1-1,1-2,2-1,7-2,8-1,7-1,8-8,7-7,7-8
126,1432,2845,55,50,5-6,6-6,6-5,4-6,5-7,7-5,3-5,6-7,6-4,5-8,7-6,5-3,4-7,2-5,8-5,8-6,8-7,3-6,3-8,3-7,8-4,7-4,6-8,7-8,8-3,7-7,4-8,7-3,8-8,1-5,2-4,8-2,3-4,2-3,3-3,2-8,1-3,3-2,4-1,4-3,2-6,1-6,4-2,6-3,7-2,7-1,2-7,1-4,1-7,1-8,1-2,2-2,6-2,3-1,5-1,6-1,1-1,2-1,8-1,5-2
